fid,dist,dtm,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6,cond_7,cond_8,cond_9,cond_10,cond_11,cond_12,cond_13,cond_14,cond_15,cond_16,cond_17,cond_18,cond_19,cond_20,cond_21,cond_22,cond_23,cond_24
4149.0,28.24630590864366,104.4,0.008853159528128499,0.008437569217613173,0.007659874094022796,0.006687278540781921,0.005722667835719424,0.004927935071508935,0.004405542706022866,0.004238316705494427,0.004579090497125957,0.005860479778421343,0.009505554618840452,0.021021374203511294,0.06339176429601884,0.1666242310587443,0.15957935016751185,0.11401141686951662,0.08634042915522927,0.07094669705342833,0.06226104198001274,0.05748393072752452,0.05499358304869802,0.05359096487750067,0.05257307114215981,0.051978460762836784
4149.1,31.16692228195049,104.3,0.008955849053163826,0.008527638582365446,0.007729135548565308,0.006734933948495338,0.005753560034299143,0.0049487539524440596,0.004422349023244995,0.004256279023824987,0.004604030630113088,0.005902806297072051,0.009590586767667655,0.02121071572012542,0.06366884934676192,0.1660611559495419,0.1598663770042277,0.1145767821241024,0.08690853507701293,0.07148342934451551,0.06275988312639495,0.057946493660989605,0.05542243402285645,0.053986075903750125,0.05293748146780358,0.05232617645801772
4149.2,34.07788432236525,104.3,0.008838558771696703,0.008425828835589037,0.007654167126085947,0.006689774684468521,0.0057339836501221365,0.004947755703644893,0.004433847272897459,0.004276694207547931,0.004632526568968929,0.005940931924160947,0.009638393769662204,0.021225632794071244,0.06323473030456557,0.16464144114125834,0.16040546032679476,0.11545334576152468,0.08771469600453023,0.07221221397474116,0.06342699538333867,0.05856348431280875,0.05599462065454713,0.05451319634867733,0.05342356834504808,0.052789872486895435
4149.3,36.99850069567208,104.2,0.008867426373223474,0.008451502947507275,0.0076751538871356745,0.00670679760206748,0.0057491703503086125,0.004963593122736144,0.0044528765814517484,0.004302192174916335,0.0046704501877251016,0.006004947026117421,0.009764202030378866,0.021502305636071535,0.06364161496341783,0.16369005652266427,0.1605737074722792,0.11618147091611791,0.08850630045913033,0.07297478173937329,0.0641410096755,0.059228335802077654,0.05661175772179754,0.055080994992760875,0.05394665260464999,0.05328869107943587
4149.4,39.919117068866505,104.2,0.008672467063464076,0.008281945533340078,0.007549675545424323,0.006630440476415067,0.005715227878961677,0.004960752539243963,0.00447131472999115,0.004336343115935401,0.004719810834909714,0.00607479181482935,0.009864606279510774,0.021607819602198517,0.06326607354621366,0.16171971758970238,0.16100879101606877,0.11729247827956003,0.08960718369300051,0.07398741893337395,0.06506717752706082,0.06008116805911844,0.05739967942566699,0.055804870374787846,0.05461332811362059,0.05392442500947634
4149.5,42.83007910903811,104.1,0.00861818330674344,0.008236180310371332,0.007519383170945783,0.006618436899107086,0.00572038488654334,0.004980372769951113,0.004503709534202432,0.004382952545787451,0.004787967307317856,0.006184551653510726,0.010068271887695086,0.0220292888752061,0.06387648495546272,0.1603395827764526,0.16097707908460446,0.1181191956884526,0.09052119992891322,0.0748420612251331,0.06584716466490181,0.06079787316097762,0.05806200566762975,0.05641319844826097,0.05517320847435782,0.054458085364115415
4149.6,45.75069548258729,104.0,0.008527338523878204,0.008159553461002297,0.007468045781535032,0.006596295297342168,0.005724865334641011,0.005006342086123223,0.004547472654065762,0.004444969328866713,0.004875816605109443,0.006320052090081016,0.010306694210766925,0.02248625923392753,0.06438650749056339,0.1588665479037405,0.1610474880781844,0.11899370719006337,0.09141700849263941,0.07563160909135379,0.06653819267870358,0.0614197299482585,0.05863270337498974,0.05693746919755501,0.0556561073061626,0.05491831769784027
4149.7,48.67131185578172,103.9,0.008392781398399423,0.008046222439207211,0.007392027082741429,0.0065626978371408655,0.00572903218342957,0.005039827795934256,0.00460370834739072,0.004522761058943546,0.004982412794610322,0.006478021685668816,0.01057187621675216,0.022964859064349225,0.0648450130752683,0.15723848267901724,0.16087987570603535,0.11963955445054565,0.09211178487663475,0.07625602468658968,0.06709788976406333,0.06193275306512231,0.059107093375328774,0.05737321751705262,0.056057184361327034,0.05530068125086415
4149.8,51.5822738960657,103.8,0.00826184048174822,0.007938401643872604,0.007324854356749649,0.006541727444380053,0.005749084888397234,0.005091532053823851,0.004679819669592001,0.004622065639236006,0.00511305613386397,0.006664558442005395,0.010873238327876322,0.023488731732784734,0.06536009769246137,0.15578159573138126,0.1606708211353994,0.12016987009727956,0.09265202770805188,0.07670051245354173,0.0674709714043271,0.062264640895362,0.059412423727619464,0.0576543381954367,0.056316776206396114,0.0555486244430231
4149.9,54.50550840582072,103.7,0.008122872348992215,0.007826309534261333,0.007260092136236669,0.0065309026236974495,0.00578613296064041,0.005165170637068348,0.0047809882785378914,0.00474851535536267,0.005272656003778378,0.006881608137891219,0.011202565972827769,0.024015875245516845,0.06581037953781091,0.15440230319851037,0.1604080205955388,0.12064900156691345,0.0931585290868456,0.07711436081647899,0.06781280399928499,0.06256746550580466,0.0596904718926123,0.05791062693553332,0.056553765436614646,0.05577489010066243
