fid,dist,dtm,cond_1
4152.3,126.4400096120317,100.7,0.01932443900605794
4152.4,129.462392777704,100.8,0.019294316614361134
4152.5,132.47519877876465,100.8,0.01945493772607978
4152.6,135.4875898556474,100.8,0.019643106371471358
4152.7,138.50997302120336,100.8,0.01982284251992845
4152.8,141.52236409808611,100.9,0.019788264405606597
4152.9,144.5447472637584,100.9,0.01990792586411024
4153.0,147.55713834064116,100.9,0.019980324762250798
4153.1,150.58847467964125,101.0,0.019999938245770753
4153.2,153.609534096489,101.1,0.020006135655110516
4153.3,156.64087043537273,101.1,0.020167691871697747
4153.4,159.67192635702466,101.2,0.020122350409771974
4153.5,162.69326711904628,101.2,0.02022147049800714
4153.6,165.72432304067362,101.2,0.020286847750653272
4153.7,168.74566380269525,101.1,0.020467085527218223
4153.8,171.77671972423082,101.1,0.020439492513761162
4153.9,174.8080560632309,101.0,0.020558275136329237
4154.0,177.82911548007866,100.9,0.020641478794636778
4154.1,180.81454677216723,100.9,0.02062323256374331
4154.2,183.78999631798828,100.8,0.020775878757190676
4154.3,186.7748413726867,100.7,0.020890926849503406
4154.4,189.7502909185641,100.6,0.020976827585718793
4154.5,192.73572221065268,100.4,0.02125505963634122
4154.6,195.71117175647373,100.3,0.02129877369273795
4154.7,198.6960168110559,100.1,0.021535533528811514
4154.8,201.6714663570495,99.9,0.02178556095873052
4154.9,204.65689764913807,99.8,0.021827898869748355
4155.0,207.63175899041244,99.6,0.022091333675577786
4155.1,210.5267546726295,99.4,0.02226921383202117
4155.2,213.42175035484655,99.3,0.02227811422109696
4155.3,216.3167460370636,99.1,0.022469405913846004
4155.4,219.22172452225666,98.9,0.022702073389601642
4155.5,222.1167202045284,98.8,0.022728124509887412
4155.6,225.01171588674546,98.7,0.022774856186641587
4155.7,227.90671156896252,98.6,0.02285361777161427
4155.8,230.80170725117958,98.5,0.022922751210629762
4155.9,233.69613292825758,98.4,0.023019092914470424
4156.0,236.59112861047464,98.2,0.023314004012979152
4156.1,239.4032808111083,98.1,0.023408465026711518
4156.2,242.21505960760453,97.9,0.023709792011971858
4156.3,245.0268384039513,97.8,0.0237836399724351
4156.4,247.83899060473772,97.6,0.024090694307628006
4156.5,250.66076309727438,97.5,0.024190233591743954
4156.6,253.47254189377063,97.4,0.024289490620091995
4156.7,256.2843206901174,97.3,0.024380312438371243
4156.8,259.0964728909038,97.1,0.024713676992936404
4156.9,261.9082516872505,97.0,0.024846542869202425
4157.0,264.72003048371363,96.9,0.024984742396318347
4157.1,267.47010321002824,96.7,0.025422278470893525
4157.2,270.2301213259193,96.6,0.02563984600508629
4157.3,272.98013950767654,96.5,0.025913135119343095
4157.4,275.740157623571,96.4,0.026175781630111458
4157.5,278.49017580532825,96.3,0.026469422049673508
4157.6,281.2502482681512,96.2,0.026743652877498806
4157.7,284.00026644991186,96.1,0.027027328983120866
4157.8,286.7602845656865,96.0,0.02734179003517981
4157.9,289.51030274744375,95.9,0.027641269265169292
4158.0,292.2703208633348,95.9,0.02773254846881743
4158.1,295.0107770297294,95.8,0.02804404317127745
4158.2,297.7514338854007,95.7,0.02835974895947007
4158.3,300.50208835298884,95.5,0.02894208674569894
4158.4,303.24254451938344,95.4,0.029259577289411715
4158.5,305.9832013749383,95.3,0.02958298291973236
4158.6,308.73365588284685,95.2,0.02993122274803774
4158.7,311.4743127384017,95.1,0.030268721317526382
4158.8,314.21496959397695,94.9,0.03087401313913291
4158.9,316.95542576037155,94.7,0.031525666432239446
4159.0,319.70608022793937,94.5,0.032160661951144344
4159.1,322.4669677664119,94.3,0.03288428284924416
4159.2,325.23812276029355,94.1,0.033628053605413
4159.3,327.9990102987425,93.8,0.034654195529946086
4159.4,330.7598978372151,93.6,0.035397072194288705
4159.5,333.53105283098034,93.4,0.036184549336475406
4159.6,336.2919403694529,93.3,0.03666732334730082
4159.7,339.05309954633196,93.1,0.037516428713395195
4159.8,341.8239838817048,92.9,0.03838451466591626
4159.9,344.58487142017736,92.6,0.039658732821671906
4160.0,347.356026414059,92.4,0.0406486468121776
4160.1,350.1561871236656,92.0,0.04244362479977818
4160.2,352.96634726150006,91.7,0.043931410237606265
4160.3,355.7765073992281,91.4,0.04555541306080759
4160.4,358.5766681089511,91.1,0.04724852556277334
4160.5,361.38682824679546,90.8,0.04900549364200564
4160.6,364.19698838451353,90.5,0.05079247953175577
4160.7,367.0071485223579,90.3,0.05084783468893026
4160.8,369.8073092319645,90.2,0.0521026363985235
4160.9,372.61759391510907,90.1,0.053436757553378234
4161.0,375.42775405282714,90.1,0.05441240631118139
4161.1,378.26819415965167,90.0,0.05571692522907372
4161.2,381.10847583579186,90.0,0.05668643457803262
4161.3,383.94891594250004,90.0,0.05769464736545036
4161.4,386.78919761864023,90.0,0.05995315502009309
4161.5,389.61963928036073,90.0,0.06098469452416008
4161.6,392.4599209565009,90.0,0.061981855196451906
4161.7,395.3002026326411,90.0,0.06287634929755166
4161.8,398.14064273946565,90.0,0.06372940536524188
4161.9,400.98092441560584,89.9,0.06499423579686897
4162.0,403.821364522314,89.9,0.06581911137632698
4162.1,406.6734865393289,89.9,0.06658466280114941
4162.2,409.53560114220454,89.9,0.06734783655034991
4162.3,412.3877231592998,89.9,0.06806112503897366
4162.4,415.2398451763147,89.9,0.06869121715219192
4162.5,418.0919671933296,89.9,0.06917099392719385
4162.6,420.9540817961694,89.8,0.07010583928169882
4162.7,423.8062038131843,89.8,0.07046223213058386
4162.8,426.6583258303155,89.8,0.0708058912597781
4162.9,429.5104478472945,89.8,0.07110580063026296
4163.0,432.3725624501701,89.8,0.07136164413169892
4163.1,435.2255258217959,89.8,0.0716192079960733
4163.2,438.07805101886146,89.8,0.07183462728412288
4163.3,440.93101439060354,89.8,0.07198351251961257
4163.4,443.7839777622293,89.8,0.07211702350586158
4163.5,446.6369411338551,89.9,0.07165056432677683
4163.6,449.48990450548087,89.9,0.07160996961906169
4163.7,452.3528575263827,89.9,0.07147900278585839
4163.8,455.2058208980509,89.9,0.07126839800873726
4163.9,458.05878426979297,90.0,0.07044669291506901
4164.0,460.91174764141874,90.0,0.07013402632257718
4164.1,463.7423836123118,90.0,0.06983239075986279
4164.2,466.5732492043991,90.1,0.06905123139251368
4164.3,469.41411174944704,90.1,0.06874826730511265
4164.4,472.2449773413949,90.1,0.06837759161044492
4164.5,475.075613312424,90.2,0.0675379373501077
4164.6,477.90647890437185,90.2,0.06713323612598603
4164.7,480.7373444963427,90.2,0.06671001831535067
4164.8,483.5779782285473,90.3,0.06578561826598774
4164.9,486.4088438204951,90.3,0.06424026574059429
4165.0,489.23970941246597,90.3,0.06379039958325024
4165.1,492.03058741056077,90.3,0.06332417321849189
4165.2,494.821232497303,90.4,0.062402621045985
4165.3,497.6218752806068,90.4,0.06322495614119078
4165.4,500.4127532786782,90.4,0.06285689792709348
4165.5,503.2033983654405,90.4,0.0625242691023753
4165.6,505.99427636339556,90.4,0.06221671376790987
4165.7,508.7849214501578,90.4,0.06193509314105607
4165.8,511.58579631353575,90.5,0.06118466308083635
4165.9,514.3764414001616,90.5,0.06089790877830894
4166.0,517.1670864869039,90.5,0.06066658588696753
4166.1,519.935840719469,90.4,0.060754701480451485
4166.2,522.7145634476282,90.4,0.0603075947649495
4166.3,525.4833176801192,90.3,0.060375378725235226
4166.4,528.2520719126842,90.3,0.05999145362570689
4166.5,531.0307946407273,90.2,0.06020438810950806
4166.6,533.7987722417993,90.2,0.05991291988909213
4166.7,536.5675264742903,90.1,0.06015440922114535
4166.8,539.3362807067813,90.0,0.060431085154708006
4166.9,542.1150034350142,90.0,0.06026987621584338
4167.0,544.8837576675052,89.9,0.060552131319428285
4167.1,547.6671369086961,89.8,0.060978044394901086
4167.2,550.4518271967055,89.8,0.06088767232820051
4167.3,553.2365174845912,89.7,0.06129193331901524
4167.4,556.0198967257821,89.7,0.061169499282844965
4167.5,558.7946759962977,89.6,0.061553110270227286
4167.6,561.5793662841917,89.6,0.061420692536878485
4167.7,564.3627455252622,89.5,0.06184474350015919
4167.8,567.1474358132716,89.4,0.062237193833324156
4167.9,569.932126101281,89.4,0.062112309969488515
4168.0,572.7155053424719,89.3,0.06251390015756844
4168.1,575.5119495132393,89.3,0.06265475021928799
4168.2,578.3198846976887,89.3,0.06278417204375694
4168.3,581.1261990065769,89.3,0.06296067965929567
4168.4,583.9226431771945,89.2,0.06359491154510173
4168.5,586.7305783616439,89.2,0.06368954724200153
4168.6,589.5368926704172,89.2,0.06375577772226365
4168.7,592.3333368411845,89.2,0.0638525867096971
4168.8,595.1396511500727,89.2,0.06387039520858426
4168.9,597.9475863345222,89.2,0.06387430123038969
4169.0,600.7440305052895,89.2,0.06388393817897822
4169.1,603.5602158684154,89.2,0.06400393914809276
4169.2,606.3764012315753,89.2,0.06411119252038341
4169.3,609.19258659485,89.2,0.0643055505091051
4169.4,612.0087719581247,89.2,0.06449241576168964
4169.5,614.8249573213994,89.2,0.06478211155458628
4169.6,617.6411426844105,89.2,0.06503704607433436
4169.7,620.4573280476852,89.3,0.06481789437349499
4169.8,623.2735134109599,89.3,0.06510744745419246
4169.9,626.0913139717024,89.3,0.06546725071389385
4170.0,628.9074993348623,89.3,0.06578409641347831
4170.1,631.7120135530895,89.4,0.06555076522140814
4170.2,634.5152259959355,89.4,0.06583587569040784
4170.3,637.3197402141626,89.4,0.06613672780416396
4170.4,640.1341673316487,89.4,0.06652230880019518
4170.5,642.9386815498758,89.4,0.06687789577190982
4170.6,645.743195768103,89.4,0.06732822397670339
4170.7,648.5576228857044,89.4,0.06774131929234746
4170.8,651.3621371038162,89.4,0.06823138408295591
4170.9,654.1666513220433,89.5,0.06807557917945746
4171.0,656.9711655401476,89.5,0.06856673781659071
4171.1,659.7714690951778,89.5,0.06901609192475625
4171.2,662.5618095761255,89.5,0.06954198914043828
4171.3,665.3521500571892,89.5,0.07004849724954318
4171.4,668.1524536121397,89.5,0.0694503460549153
4171.5,670.9427940932034,89.5,0.07007902627614106
4171.6,673.733134574151,89.5,0.07082458362853257
4171.7,676.5334381291813,89.5,0.07161712038421061
4171.8,679.3237786101648,89.5,0.07237208671764635
4171.9,682.1141190912285,89.4,0.07499761681622313
4172.0,684.9144226461428,89.4,0.07578749846220577
4172.1,687.6965980540259,89.4,0.07665520836618657
4172.2,690.4783960337651,89.4,0.07755184784933325
4172.3,693.2502005001784,89.4,0.07845874284496189
4172.4,696.032375907945,89.3,0.08003669227825884
4172.5,698.8141738876842,89.3,0.08089629785476145
4172.6,701.5959718674568,89.3,0.08173325780826017
4172.7,704.3781472753399,89.2,0.08325181069447676
4172.8,707.1599452549627,89.2,0.08409035847191004
4172.9,709.931749721376,89.2,0.08496366205959853
4173.0,712.7139251292591,89.1,0.08658821841546033
4173.1,715.4839973304996,89.1,0.08759719079426474
4173.2,718.2540153810035,89.1,0.08863438545361303
4173.3,721.0240875821275,89.1,0.08970586655368101
4173.4,723.7841600449573,89.1,0.09066434606739211
4173.5,726.5542322461978,89.1,0.09160510567844202
4173.6,729.324304447445,89.1,0.09252295435303251
4173.7,732.0943766486855,89.0,0.09420186800700886
4173.8,734.8544491115152,89.0,0.09510152860188231
4173.9,737.6244671620158,89.0,0.09603336881406267
